Trích yếu,ID phòng xử lý
"Về việc báo cáo số liệu giải quyết thôi việc, nghỉ hưu theo Nghị định số 46/2010/NĐ-CP, Nghị định số 26/2015/NĐ-CP và biên chế xã hội hóa tháng 5 năm 2023",2733546
"Về việc cử nhân sự tham gia Chương trình đào tạo của Quỹ Temasek, Singapore",2733546
Về việc không tham gia Đoàn giao thương kết nối logistics tại Singapore,2733546
"Tình hình thực hiện quy tắc ứng xử, các hoạt động công vụ và các biện pháp phòng, chống dịch COVID-19 tại trụ sở làm việc ngày 07/01/2022",2733570
BÁO CÁO CẢI CÁCH HÀNH CHÍNH QUÝ I/2022,2733540
V/v đăng ký lớp bồi dưỡng văn hóa công vụ năm 2022,2733546
"Báo cáo thống kê và quản lý hồ sơ công chức, viên chức năm 2022",2733546
Về việc rà soát danh sách công chức tham dự kỳ thi nâng ngạch công chức năm 2023,2733546
v/v xếp lương Kiểm soát viên chuyên trách Công ty TNHH MTV Phát triển Công nghiệp Tân Thuận (đính kèm bản giấy),2733552
"bổ sung, điều chỉnh thông tin về tuyển dụng công chức năm 2023",2733546
"Quyết định về việc kiện toàn Hội đồng Thi đua, khen thưởng cơ quan Ban Dân tộc Thành phố",2733522
"V/v Báo cáo, đề xuất đánh giá, xếp loại chất lượng công chức năm 2021 đối với cá nhân Lãnh đạo Ban",2733552
"v/v đề xuất giải pháp sáng kiến, sáng tạo đột phá để giải quyết các vấn đề khó khăn, vướng mắc tại cơ quan, đơn vị Quận 10",2733546
"Báo cáo kết quả thực hiện Quyết định số 4712/QĐ-UBND, Quyết định số 4713/QĐ-UBND và các Quyết định sửa đổi, bổ sung",2733552
V/v đề nghị bổ nhiệm Kế toán trưởng của Ủy ban nhân dân Quận 8,2733546
Danh sách đăng ký tham dự lớp bồi dưỡng văn hóa công vụ năm 2022,2733546
"Kết luận của Phó Chủ tịch Ủy ban nhân dân Thành phố Lê Hòa Bình tại buổi họp xem xét tình hình thực hiện chuyển giao chức năng, nhiệm vụ quản lý nhà nước đối với công trình đường bộ trong đô thị (trừ đường quốc lộ qua đô thị) từ Sở Giao thông vận tải qua Sở Xây dựng",2733552
"V/v tăng cường kỷ luật, kỷ cương hành chính; thực hiện quy tắc ứng xử trên địa bàn huyện những ngày cận Tết và sau khi nghỉ Tết Nguyên đán Nhâm Dần năm 2022",2733570
V/v đề nghị nâng phụ cấp thâm niên nghề thanh tra năm 2022 đối với ông Đặng Minh Đạt,2733546
"Về việc rà soát thông tin người giữ chức danh, Chức vụ tại doanh nghiệp do doanh nghiệp nhà nước nắm giữ 100% vốn điều lệ",2733552
V/v gửi phiếu đăng ký dự tuyển kỳ thi tuyển công chức năm 2022,2733546
"trao đổi nội dung có liên quan đến tổ chức _x000D_
các khóa đào tạo, bồi dưỡng năm 2023",2733546
"CV Về việc báo cáo số liệu theo Nghị định số 46/2010/NĐ-CP, Nghị định số 26/2015/NĐ-CP và biên chế xã hội hóa tháng 01/2023.",2733546
Về việc thực hiện Kế hoạch giám sát số 131/KH-ĐGS ngày 23/03/2022 của UBTVQH,2733570
"V/v góp ý các dự thảo Tờ trình, Quyết định, Quy định hướng dẫn chức năng, nhiệm vụ, quyền hạn và tổ chức (Quy chế mẫu) của Phòng Văn hóa và Thông tin thuộc Ủy ban nhân dân Thành phố Thủ Đức và các quận – huyện",2733552
Tổ chức phát động phong trào thi đua yêu nước năm 2023 và thi đua chào mừng kỷ niệm 75 năm Ngày Chủ tịch Hồ Chí Minh ra lời kêu gọi thi đua ái quốc (11/6/1948 – 11/6/2023),2733522
"Về góp ý dự thảo đề án Chủ trương thí điểm tổ chức lại Ban Bồi thường, giải phóng mặt bằng Quận 7 thành Trung tâm phát triển quỹ đất Quận 7 trực thuộc Ủy ban nhân dân Quận 7""""",2733552
V/v báo cáo vị trí việc làm theo Công văn số 360/SNV-CCVC ngày 24 tháng 01 năm 2022 của Sở Nội vụ Thành phố Hồ Chí Minh,2733546
"Thực hiện Chương trình số 16-CTr/HU ngày 15 tháng 01 năm 2021 của Huyện ủy thực hiện Nghị quyết Đại hội đại biểu Đảng bộ huyện lần thứ XII về cải cách hành chính và giải pháp nâng cao Chỉ số cải cách hành chính, Chỉ số môi trường kinh doanh trên địa bàn huyện Cần Giờ năm 2022",2733540
Về việc thành lập Ban Kiểm soát và giới thiệu nhân sự giữ chức danh Trưởng ban kiểm soát Tổng Công ty Nông nghiệp Sài Gòn - TNHH một thành viên - TPHCM,2733552
v/v thành lập Hội đồng phát triển ngành du lịch Thành phố,2733552
V/v Đăng ký danh sách tham dự lớp bồi dưỡng kiến thức cơ bản về chuyển đổi số năm 2022,2733546
"Việc thực hiện Luật Cán bộ, công chức năm 2008, Luật Viên chức năm 2010, Luật sửa đổi, bổ sung một số điều của Luật Cán bộ, công chức và Luật Viên chức năm 2019.",2733546
"Ban hành Kế hoạch triển khai Đề án “Định hướng phát triển các khu chế xuất, khu công nghiệp Thành phố Hồ Chí Minh giai đoạn 2023 – 2030 và tầm nhìn đến năm 2045”",2733552
"V/v kiểm tra thực thi nhiệm vụ, công vụ đối với cán bộ, công chức, viên chức và công tác nội vụ năm 2022",2733570
"V/v liên quan đến khoản chậm nộp của Công ty Cổ phần Vạn Phát Hưng tại dự án Khu dân cư Nhơn Đức, xã Nhơn Đức, huyện Nhà Bè",2733552
"Báo cáo kết quả thực hiện công tác cải cách hành chính quý I và phương hướng, nhiệm vụ quý II năm 2022 của Sở Nội vụ",2733540
"V/v cử nhân sự tham gia Ban soạn thảo Đề án về chính sách, giải pháp tạo động lực và khuyến khích cán bộ, công chức, viên chức, người lao động an tâm công tác trong bộ máy chính quyền đô thị của Thành phố Hồ Chí Minh",2733546
Về lấy ý kiến đối với dự thảo Báo cáo sơ kết Nghị quyết số 28-NQ/TW ngày 23/5/2018 của Ban chấp hành Trung ương khóa XII về cải cách chính sách bảo hiểm xã hội trên địa bàn Thành phố,2733552
"Về cử công chức, viên chức tham gia lớp bồi dưỡng phục vụ Đề án phát triển hạ tầng công nghiệp năm 2022.",2733546
Về thông abo1 ý kiến chỉ đạo của đồng chí Vũ Đức Đam về đề nghị của BHXH Việt Nam tại văn bản số 3352/BHXH-CNTT,2733546
Về việc báo cáo tháng 5 năm 2022 của Kiểm soát viên Tổng Công ty Địa ốc Sài Gòn - TPHCM,2733552
"V/v cử cán bộ, viên chức đi công tác nước ngoài (Thaifex 2023)",2733546
"V/v công khai, thực hiện quy trình nội bộ giải quyết thủ tục hành chính được phê duyệt theo Quyết định số 1026/QĐ-UBND ngày 24 tháng 3 năm 2023 của Chủ tịch Ủy ban nhân dân thành phố",2733540
"Nghị quyết Về đẩy mạnh phân cấp, phân quyền trong quản lý nhà nước",2733552
"V/v thống kê số liệu, cơ cấu ngạch công chức hiện có và số lượng công chức còn thiếu ứng với ngạch dự thi theo yêu cầu của vị trí việc làm.",2733546
"Về tham mưu, xét duyệt đi nước ngoài về việc riêng của ông Trần Hoàng Quân - Giám đốc Sở Xây dựng",2733546
về việc báo cáo kết quả Đại hội Hội hữu nghị Việt Nam - Capuchia Thành phố lần thứ III nhiệm kỳ 2022 - 2027,2733552
"Về tình hình sản xuất kinh doanh, lao động, tiền lương, tiền thưởng và thu nhập tháng 12 năm 2022",2733552
"Nội dung phụ vụ đoàn giám sát của Quốc hội chuyên đề Việc thực hiện chính sách, pháp luật về thực hành tiết kiệm, chống lãng phí giai đoạn 2016-2021""""",2733552
Kế hoạch triển khai thực hiện Nghị định số 143/2020/NĐ-CP của Chính phủ,2733552
"Báo cáo kết quả thực hiện nhiệm vụ quản lý, tổ chức thực hiện chính sách và công tác vận động, phát huy vai trò người có uy tín trong đồng bào dân tộc thiểu số trên địa bàn Thành phố Hồ Chí Minh 6 tháng đầu năm 2022",2733552
"V/v điều chỉnh danh sách tham gia lớp bồi dưỡng chương trình chuyên viên, chuyên viên chính, lãnh đạo quản lý cấp phòng năm 2022",2733546
"Kế hoạch phát động phong trào thi đua sáng tạo chào mừng kỷ niệm 50 năm Ngày Giải phóng miền Nam, thống nhất đất nước (30/4/1975 - 30/4/2025) tại Sở Xây dựng",2733522
V/v báo cáo đánh giá nguồn nhân lực của các đơn vị triển khai thực hiện Đề án 06 trên địa bàn Quận 7,2733546
"V/v khảo sát, đánh giá nguồn nhân lực của các đơn vị triển khai thực hiện Đề án 06",2733546
V/v rà soát nhu cầu thu hút nhân tài,2733546
V/v đăng ký nhu cầu tuyển dụng viên chức năm 2023,2733546
"v/v kết quả rà soát, đề xuất hoàn thiện các quy định pháp luật liên quan đến thực hiện chức trách công vụ",2733546
"Sơ kết 04 năm thực hiện tổng kết thực hiện Nghị quyết số 03/2021/NQ-HĐND ngày 16 tháng 3 năm 2018 của Hội đồng nhân dân Thành phố ban hành quy định chi thu nhập tăng thêm cho cán bộ, công chức, viên chức thuộc khu vực quản lý nhà nước, tổ chức chính trị, tổ chức chính trị - xã hội và đơn vị sự nghiệp công lập do Thành phố quản lý.",2733546
V/v thành lập Ban Tuyển sinh quân sự Thành phố,2733552
"V/v cử nhân sự dự thính phiên họp Quốc hội Kỳ 5, khóa XV liên quan dự thảo Nghị quyết thay thế Nghị quyết số 54/2017/QH14",2733552
Về thành lập Tổ công tác giải quyết vướng mắc liên quan đến dự án Xây dựng Trung tâm thể dục thể thao Phan Đình Phùng,2733552
"Biên bản họp đánh giá, phân loại viên chức là các thành viên trong Ban giám hiệu Quý I năm 2022 (nhận ngày 15.4.2022)",2733552
"KH Thực hiện Đề án Chương trình quốc gia về học tập ngoại ngữ cho cán bộ, công chức, viên chức Thành phố Hồ Chí Minh giai đoạn 2022-2030"" trên địa bàn Quận 1""",2733546
"V/v phối hợp triển khai các Đề án của ngành giáo dục và đào tạo, giai đoạn 2021-2030",2733546
"Về kiện toàn toàn Ban Chỉ đạo phòng, chống dịch COVID-19 và phục hồi kinh tế quận Bình Tân.",2733552
"V/v rà soát cơ cấu và danh sách công chức, viên chức dự thi nâng ngạch công chức, thăng hạng chức danh nghề nghiệp viên chức năm 2023",2733546
Về xử lý sai phạm trong công tác cán bộ theo Kết luận số 48-KL/TW ngày 26/4/2019 và Kết luận số 71-KL/TW ngày 24/3/2020 của Ban Bí thư,2733546
V/v chuyển lớp bồi dưỡng kiến thức Quản lý nhà nước chương trình Chuyên viên cao cấp năm 2022,2733546
Về giải thể Bệnh viện điều trị COVID-19 tại Bệnh viện huyện Nhà Bè trực thuộc Sở Y Tế,2733552
"V/v kiện toàn tổ chức, bổ sung chức năng và phân công nhiệm vụ các thành viên Ban Chỉ huy Phòng thủ dân sự - Phòng chống thiên tai và Tìm kiếm cứu nạn TP.HCM",2733552
Về công nhận thành viên Hội đồng quản lý Quỹ Tâm nguyện Việt nhiệm kỳ 2022 - 2027,2733552
Về báo cáo đánh giá tình hình thực hiện tự chủ của đơn vị sự nghiệp công lập năm 2021.,2733552
"Xác nhận kết quả đánh giá, xếp loại cán bộ năm 2022 của Sở Tài nguyên và Môi trường - Võ Trung Trực, Nguyễn Thị Thanh Mỹ, Trần Văn Bảy",2733552
"CV V/v báo cáo bổ nhiệm, bổ nhiệm lại các chức danh lãnh đạo, quản lý các cơ quan chuyên môn và đơn vị sự nghiệp thuộc Ủy ban nhân dân quận quý II và 6 tháng đầu năm 2022",2733546
"v/v góp ý dự thảo tờ trình, công văn về đánh giá kết quả hoạt động của người quản lý doanh nghiệp theo Nghị định số 87/2015/NĐ-CP",2733552
Về triển khai thực hiện tinh giản biên chế công chức giai đoạn 2023 - 2026,2733552
Về việc đánh giá kết quả hoạt động của Người quản lý doanh nghiệp theo Nghị định số 87/2015/NĐ-CP ngày 06 tháng 10 năm 2015 của Chính phủ,2733552
V/v đăng ký bổ sung tham gia đào tạo trung cấp lý luận chính trị,2733546
"Về việc cử viên chức tham dự lớp bồi dưỡng kiến thức quản lý Nhà nước chương trình Chuyên viên, Chuyên viên chính năm 2022",2733546
"Về đề nghị góp ý dự thảo Quyết định ban hành và Đề án xã hội hóa phát triển lĩnh vực giáo dục và đào tạo Thành phố Hồ Chí Minh giai đoạn 2023-2025, tầm nhìn đến năm 2030"", tham mưu trình UBND Thành phố.""",2733546
"Về tham gia góp ý dự thảo Đề án xây dựng chương trình đào tạo, bồi dưỡng cán bộ lãnh đạo, quản lý của Thành phố giai đoạn 2022 - 2025",2733546
"Về kinh phí thực hiện Đề án số 04-ĐA/TU ngày 21/5/2021 của Thành ủy về tổ chức đào tạo, bồi dưỡng kiến thức về dân tộc - tôn giáo cho đội ngũ cán bộ, công chức, viên chức trong hệ thống chính trị Thành phố",2733546
Về việc triển khai Chỉ thị số 28-CT/TU ngày 16 tháng 10 năm 2020 của Thành uỷ,2733552
"về tình hình sản xuất kinh doanh, lao động, tiền lương, tiền thưởng và thu nhập tháng 01 năm 2023",2733552
Về việc phúc đáp CV số 949/SNV-CCVC ngày 06/3/2023 của SNV về việc đề nghị xác nhận thông tin về hồ sơ ứng cử đại biểu Quốc hội,2733546
Về việc góp ý Dự thảo Kế hoạch phát động phong trào thi đua,2733522
"Về báo cáo cơ cấu ngạch công chức, cơ cấu chức danh nghề nghiệp viên chức theo nội dung Công văn số 901/SNV-CCVC ngày 02/3/2022 của Sở Nội vụ",2733546
Về việc thành lập quỹ phát triển hạ tầng giao thông có tính liên kết vùng,2733552
V/v báo cáo kết quả thực hiện chỉ đạo của Chủ tịch Ủy ban nhân dân Thành phố tại Công văn số 2924/VP-NCPC ngày 26 tháng 4 năm 2022,2733552
